URL;URLLength;Domain;DomainLength;IsDomainIP;TLD;URLSimilarityIndex;CharContinuationRate;TLDLegitimateProb;URLCharProb;TLDLength;NoOfSubDomain;HasObfuscation;NoOfObfuscatedChar;ObfuscationRatio;NoOfLettersInURL;LetterRatioInURL;NoOfDegitsInURL;DegitRatioInURL;NoOfEqualsInURL;NoOfQMarkInURL;NoOfAmpersandInURL;NoOfOtherSpecialCharsInURL;SpacialCharRatioInURL;IsHTTPS;LineOfCode;LargestLineLength;HasTitle;Title;DomainTitleMatchScore;URLTitleMatchScore;HasFavicon;Robots;IsResponsive;NoOfURLRedirect;NoOfSelfRedirect;HasDescription;NoOfPopup;NoOfiFrame;HasExternalFormSubmit;HasSocialNet;HasSubmitButton;HasHiddenFields;HasPasswordField;Bank;Pay;Crypto;HasCopyrightInfo;NoOfImage;NoOfCSS;NoOfJS;NoOfSelfRef;NoOfEmptyRef;NoOfExternalRef;label;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61
https://www.physics.ucsc.edu;27.0;www.physics.ucsc.edu;20.0;0.0;edu;100.0;0.666666667;0.0115013;0.050963074;3.0;2.0;0.0;0.0;0.0;13.0;0.481;0.0;0.0;0.0;0.0;0.0;2.0;0.074;1.0;327.0;1653.0;1.0;physicsucsc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;4.0;11.0;10.0;0.0;60.0;1.0;;;;;;;
https://www.fctokyo.co.jp;24.0;www.fctokyo.co.jp;17.0;0.0;jp;100.0;0.8;0.0230451;0.055784216;2.0;2.0;0.0;0.0;0.0;10.0;0.417;0.0;0.0;0.0;0.0;0.0;2.0;0.083;1.0;894.0;394.0;1.0;fctokyoco;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;48.0;4.0;14.0;233.0;0.0;50.0;1.0;;;;;;;
http://www.2472346.ag483638.web.hosting-test.net;47.0;www.2472346.ag483638.web.hosting-test.net;41.0;0.0;net;24.75609756;0.454545455;0.0384199;0.033407794;3.0;4.0;0.0;0.0;0.0;18.0;0.383;13.0;0.277;0.0;0.0;0.0;5.0;0.106;0.0;25.0;114.0;1.0;2472346ag483638webhosting-test;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;
https://scz3dfgea.web.app/;26.0;scz3dfgea.web.app;17.0;0.0;app;51.48019992;0.538461538;0.001502;0.042224355;3.0;1.0;0.0;0.0;0.0;14.0;0.538;1.0;0.038;0.0;0.0;0.0;3.0;0.115;1.0;2.0;2278.0;1.0;scz3dfgeaweb;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;;;;;;
https://sp571229.sitebeat.crazydomains.com/;43.0;sp571229.sitebeat.crazydomains.com;34.0;0.0;com;34.62184874;0.633333333;0.5229071;0.049218209;3.0;2.0;0.0;0.0;0.0;25.0;0.581;6.0;0.14;0.0;0.0;0.0;4.0;0.093;1.0;42.0;186126.0;1.0;sp571229sitebeatcrazydomains;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;6.0;0.0;;;;;;;
http://infallible-chatterjee.193-42-33-99.plesk.page/mjc1nzyznzy0otgyndcsk/;75.0;infallible-chatterjee.193-42-33-99.plesk.page;45.0;0.0;page;19.85638096;0.35;0.0001446;0.039707567;4.0;2.0;0.0;0.0;0.0;48.0;0.64;11.0;0.147;0.0;0.0;0.0;9.0;0.12;0.0;31.0;122.0;1.0;infallible-chatterjee193-42-33-99pleskmjc1nzyznzy0otgyndcsk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://attupdatettt.boxmode.io/;31.0;attupdatettt.boxmode.io;23.0;0.0;io;47.88909893;0.65;0.0129268;0.059438603;2.0;1.0;0.0;0.0;0.0;21.0;0.677;0.0;0.0;0.0;0.0;0.0;2.0;0.065;1.0;53.0;197.0;1.0;attupdatetttboxmode;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;24.0;0.0;;;;;;;
https://samstkrinfo.web.app/;27.0;samstkrinfo.web.app;19.0;0.0;app;51.13573407;0.8;0.001502;0.051780385;3.0;1.0;0.0;0.0;0.0;17.0;0.63;0.0;0.0;0.0;0.0;0.0;2.0;0.074;1.0;14.0;100.0;1.0;samstkrinfoweb;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;;;;;;;
http://mailbyatt.square.site/;29.0;mailbyatt.square.site;21.0;0.0;site;70.19171305;0.625;0.0017656;0.055949365;4.0;1.0;0.0;0.0;0.0;19.0;0.655;0.0;0.0;0.0;0.0;0.0;3.0;0.103;0.0;13.0;97.0;1.0;mailbyattsquare;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;
https://www.zweitausendeins.de;29.0;www.zweitausendeins.de;22.0;0.0;de;100.0;1.0;0.0326503;0.054130751;2.0;1.0;0.0;0.0;0.0;16.0;0.552;0.0;0.0;0.0;0.0;0.0;1.0;0.034;1.0;6960.0;26437.0;1.0;zweitauseneins;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;191.0;12.0;17.0;325.0;2.0;327.0;1.0;;;;;;;
https://www.ffin.ru;18.0;www.ffin.ru;11.0;0.0;ru;100.0;1.0;0.0180132;0.042491987;2.0;1.0;0.0;0.0;0.0;5.0;0.278;0.0;0.0;0.0;0.0;0.0;1.0;0.056;1.0;1009.0;870.0;1.0;ffin;100.0;100.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;3.0;13.0;10.0;5.0;3.0;1.0;;;;;;;
http://anantla.github.io/;25.0;anantla.github.io;17.0;0.0;io;81.43021915;0.571428571;0.0129268;0.056558772;2.0;1.0;0.0;0.0;0.0;15.0;0.6;0.0;0.0;0.0;0.0;0.0;3.0;0.12;0.0;9.0;50.0;1.0;anantlagithub;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://www.dealerautoglassdenver.com;36.0;www.dealerautoglassdenver.com;29.0;0.0;com;100.0;1.0;0.5229071;0.062846913;3.0;1.0;0.0;0.0;0.0;23.0;0.639;0.0;0.0;0.0;0.0;0.0;1.0;0.028;1.0;660.0;453.0;1.0;dealerautoglassdenver;100.0;100.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.0;16.0;27.0;16.0;1.0;11.0;1.0;;;;;;;
http://www.3musketeersent.net;28.0;www.3musketeersent.net;22.0;0.0;net;67.24336794;1.0;0.0384199;0.059812426;3.0;1.0;0.0;0.0;0.0;15.0;0.536;1.0;0.036;0.0;0.0;0.0;1.0;0.036;0.0;4.0;64.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;
https://www.thewrightnook.com;28.0;www.thewrightnook.com;21.0;0.0;com;100.0;1.0;0.5229071;0.057691092;3.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;1948.0;12252.0;1.0;thewrightnook;100.0;100.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;39.0;24.0;33.0;63.0;5.0;107.0;1.0;;;;;;;
https://www.bigpictureclasses.com;32.0;www.bigpictureclasses.com;25.0;0.0;com;100.0;1.0;0.5229071;0.060146237;3.0;1.0;0.0;0.0;0.0;19.0;0.594;0.0;0.0;0.0;0.0;0.0;1.0;0.031;1.0;1086.0;871.0;1.0;bigpictureclasses;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;18.0;3.0;8.0;95.0;2.0;10.0;1.0;;;;;;;
https://www.famigliacristiana.it;31.0;www.famigliacristiana.it;24.0;0.0;it;100.0;1.0;0.012178;0.060735107;2.0;1.0;0.0;0.0;0.0;18.0;0.581;0.0;0.0;0.0;0.0;0.0;1.0;0.032;1.0;5872.0;2075.0;1.0;famglacrstana;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;302.0;19.0;18.0;427.0;8.0;104.0;1.0;;;;;;;
https://www.starnetflooring.com;30.0;www.starnetflooring.com;23.0;0.0;com;100.0;1.0;0.5229071;0.065016405;3.0;1.0;0.0;0.0;0.0;17.0;0.567;0.0;0.0;0.0;0.0;0.0;1.0;0.033;1.0;1668.0;26349.0;1.0;starnetflooring;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;88.0;24.0;30.0;93.0;3.0;164.0;1.0;;;;;;;
https://aol-mail-104286.weeblysite.com/;39.0;aol-mail-104286.weeblysite.com;30.0;0.0;com;40.86021505;0.653846154;0.5229071;0.048241079;3.0;1.0;0.0;0.0;0.0;20.0;0.513;6.0;0.154;0.0;0.0;0.0;5.0;0.128;1.0;273.0;20168.0;1.0;aol-mail-104286weeblysite;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;19.0;3.0;9.0;1.0;0.0;4.0;0.0;;;;;;;
https://www.hkag.org;19.0;www.hkag.org;12.0;0.0;org;100.0;1.0;0.0799628;0.052345124;3.0;1.0;0.0;0.0;0.0;6.0;0.316;0.0;0.0;0.0;0.0;0.0;1.0;0.053;1.0;510.0;11775.0;1.0;hkag;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;16.0;12.0;28.0;33.0;5.0;18.0;1.0;;;;;;;
http://www.amazcazzm-co-jp.amazococn.chaweixin.top/;51.0;www.amazcazzm-co-jp.amazococn.chaweixin.top;43.0;0.0;top;28.47468771;0.285714286;0.0002752;0.057290848;3.0;3.0;0.0;0.0;0.0;34.0;0.667;0.0;0.0;0.0;0.0;0.0;6.0;0.118;0.0;2.0;537.0;0.0;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;;;;
http://u1965047.plsk.regruhosting.ru/182/;41.0;u1965047.plsk.regruhosting.ru;29.0;0.0;ru;32.12061295;0.769230769;0.0180132;0.032344823;2.0;2.0;0.0;0.0;0.0;19.0;0.463;10.0;0.244;0.0;0.0;0.0;5.0;0.122;0.0;59.0;1848.0;1.0;u1965047plskreghosting182;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;3.0;0.0;;;;;;;
http://www.52guangda.com;24.0;www.52guangda.com;17.0;0.0;com;74.89433643;1.0;0.5229071;0.048245392;3.0;1.0;0.0;0.0;0.0;10.0;0.417;2.0;0.083;0.0;0.0;0.0;1.0;0.042;0.0;127.0;221.0;1.0;52guangda;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;6.0;0.0;;;;;;;
https://www.naht.org.uk;22.0;www.naht.org.uk;15.0;0.0;uk;100.0;0.625;0.028555;0.05532331;2.0;2.0;0.0;0.0;0.0;8.0;0.364;0.0;0.0;0.0;0.0;0.0;2.0;0.091;1.0;1202.0;2915.0;1.0;nahtorg;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;20.0;2.0;10.0;193.0;3.0;162.0;1.0;;;;;;;
https://bafybeieqilhn5yjrdt2cs46bglcamzimrcgbfuvq3yec2nki7xbcru5tiu.ipfs.dweb.link/bdn6-hser-sj3e.html;102.0;bafybeieqilhn5yjrdt2cs46bglcamzimrcgbfuvq3yec2nki7xbcru5tiu.ipfs.dweb.link;74.0;0.0;link;9.731004741;0.289855072;0.0003306;0.039101174;4.0;2.0;0.0;0.0;0.0;77.0;0.755;10.0;0.098;0.0;0.0;0.0;7.0;0.069;1.0;9.0;19156.0;1.0;bafybeieqilhn5yjrdt2cs46bglcamzimrcgbfuvq3yec2nki7xbcru5tiuipfsdwebbdn6-hser-sj3ehtml;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;;;;
https://www.oceanwise-project.eu/wp-admin/css/colors/mk/;56.0;www.oceanwise-project.eu;24.0;0.0;eu;35.76872019;0.588235294;0.0056158;0.060754119;2.0;1.0;0.0;0.0;0.0;36.0;0.643;0.0;0.0;0.0;0.0;0.0;8.0;0.143;1.0;16.0;85.0;1.0;oceanwise-projectwp-admincsscolorsmk;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://diamantespacover.com/newdocument/3242342332/23423432/33233e.html;72.0;diamantespacover.com;20.0;0.0;com;20.76847957;1.0;0.5229071;0.038322605;3.0;0.0;0.0;0.0;0.0;35.0;0.486;23.0;0.319;0.0;0.0;0.0;6.0;0.083;1.0;141.0;8452.0;1.0;diamantespacovernewdocument32423423322342343233233ehtml;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;8.0;1.0;6.0;0.0;0.0;4.0;0.0;;;;;;;
https://www.bridge-polyqon-app.com/;34.0;www.bridge-polyqon-app.com;26.0;0.0;com;63.38483651;0.444444444;0.5229071;0.053144609;3.0;1.0;0.0;0.0;0.0;19.0;0.559;0.0;0.0;0.0;0.0;0.0;3.0;0.088;1.0;3.0;5081.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://www.housekaboodle.com;28.0;www.housekaboodle.com;21.0;0.0;com;100.0;1.0;0.5229071;0.064405901;3.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;1392.0;15800.0;1.0;housekaboodle;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;37.0;25.0;18.0;1.0;0.0;148.0;1.0;;;;;;;
https://www.mansioningles.com;28.0;www.mansioningles.com;21.0;0.0;com;100.0;1.0;0.5229071;0.066133862;3.0;1.0;0.0;0.0;0.0;15.0;0.536;0.0;0.0;0.0;0.0;0.0;1.0;0.036;1.0;277.0;459.0;1.0;mansioningles;100.0;100.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;4.0;3.0;0.0;21.0;1.0;;;;;;;
https://www.circleoflightwellness.com;36.0;www.circleoflightwellness.com;29.0;0.0;com;100.0;1.0;0.5229071;0.058852833;3.0;1.0;0.0;0.0;0.0;23.0;0.639;0.0;0.0;0.0;0.0;0.0;1.0;0.028;1.0;2267.0;42953.0;1.0;circleoflightwellness;100.0;100.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;26.0;8.0;14.0;129.0;0.0;9.0;1.0;;;;;;;
http://www.3gpvideo.ru;21.0;www.3gpvideo.ru;15.0;0.0;ru;68.8034188;1.0;0.0180132;0.045857196;2.0;1.0;0.0;0.0;0.0;8.0;0.381;1.0;0.048;0.0;0.0;0.0;1.0;0.048;0.0;27.0;85.0;0.0;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://www.npci.org.in;22.0;www.npci.org.in;15.0;0.0;in;100.0;0.625;0.0050842;0.059331055;2.0;2.0;0.0;0.0;0.0;8.0;0.364;0.0;0.0;0.0;0.0;0.0;2.0;0.091;1.0;1006.0;262.0;1.0;npcorg;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;48.0;9.0;22.0;261.0;0.0;20.0;1.0;;;;;;;
https://www.bakergoodchild.co.uk;31.0;www.bakergoodchild.co.uk;24.0;0.0;uk;100.0;0.882352941;0.028555;0.057361567;2.0;2.0;0.0;0.0;0.0;17.0;0.548;0.0;0.0;0.0;0.0;0.0;2.0;0.065;1.0;1730.0;32999.0;1.0;bakergoodchildco;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;37.0;20.0;21.0;90.0;0.0;96.0;1.0;;;;;;;
https://www.premiumhollywood.com;31.0;www.premiumhollywood.com;24.0;0.0;com;100.0;1.0;0.5229071;0.057874325;3.0;1.0;0.0;0.0;0.0;18.0;0.581;0.0;0.0;0.0;0.0;0.0;1.0;0.032;1.0;636.0;1671.0;1.0;premiumhollywood;100.0;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;14.0;3.0;7.0;84.0;0.0;88.0;1.0;;;;;;;
https://www.wyndhamharbour.com.au;32.0;www.wyndhamharbour.com.au;25.0;0.0;au;100.0;0.833333333;0.0100856;0.054683725;2.0;2.0;0.0;0.0;0.0;18.0;0.562;0.0;0.0;0.0;0.0;0.0;2.0;0.062;1.0;1628.0;27367.0;1.0;wyndhmhrbourcom;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;34.0;52.0;106.0;1.0;88.0;1.0;;;;;;;
http://www.basch.eu;18.0;www.basch.eu;12.0;0.0;eu;85.76388889;1.0;0.0056158;0.057689979;2.0;1.0;0.0;0.0;0.0;6.0;0.333;0.0;0.0;0.0;0.0;0.0;1.0;0.056;0.0;4.0;224.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
https://www.thechristianrecorder.com;35.0;www.thechristianrecorder.com;28.0;0.0;com;100.0;1.0;0.5229071;0.065885138;3.0;1.0;0.0;0.0;0.0;22.0;0.629;0.0;0.0;0.0;0.0;0.0;1.0;0.029;1.0;1192.0;9381.0;1.0;thechristianrerder;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;29.0;27.0;32.0;144.0;4.0;150.0;1.0;;;;;;;
https://homgaliciapersonal.verificaciones.repl.co/;50.0;homgaliciapersonal.verificaciones.repl.co;41.0;0.0;co;30.16372486;0.5;0.0059772;0.06400492;2.0;2.0;0.0;0.0;0.0;38.0;0.76;0.0;0.0;0.0;0.0;0.0;4.0;0.08;1.0;198.0;869.0;1.0;homgaliciapersonalverificacionesrepl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;;;;;;;
